,X,Y,Type,Estimate
471,Q92__Current_loan_amount_XOF__continuous,Q87__Household_size__continuous,LIN,0.2856065546070007
472,Q7__name_of_village_darou_sarr__binary_nominal__3,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,LIN,-0.2843658132605275
473,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__25,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,0.2843271888411686
474,Q66__Seedlings_Selfprepared__binary_nominal__3,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,LIN,0.2839371425493441
475,Q7__name_of_village_ndindy__binary_nominal__13,Q93__Trust_most_people__ordinal,LIN,-0.28341591010060996
476,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__25,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,-0.28237019148491604
477,Q6__Arrondissement_4__binary_nominal__2,Q0__Education_years__continuous,LIN,-0.28235510241628187
478,Q7__name_of_village_ndindy__binary_nominal__13,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,0.2815722581255445
479,Q0__Has_Education_Yes_No__binary__1,Q84__Years_using_drip_irrigation__continuous,LIN,0.2796970433985563
480,Q81__Sow_weather_self__binary_nominal__2,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.2783187057906117
481,Q0__Has_Education_Yes_No__binary__1,Q4__HasPhoneNumber__binary__1,LIN,-0.2773410289963988
482,Q80__Plow_weather_self__binary_nominal__2,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.2758559407017146
483,Q66__Seedlings_Bought_neighbor__binary_nominal__1,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,LIN,-0.2756827176883039
484,Q64__Seed_source_Selfprepared__binary_nominal__3,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,LIN,-0.27536496010989897
485,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__14,Q85__Group_1__binary_nominal__1,LIN,-0.2751742481754833
486,Q6__Arrondissement_99__binary_nominal__4,Q84__Years_using_drip_irrigation__continuous,LIN,-0.27501764394777456
487,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,0.2745447471284968
488,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,LIN,-0.27440831235705293
489,Q86__Sex_male__binary__1,Q0__Has_Education_Yes_No__binary__1,LIN,0.27309372322201364
490,Q7__name_of_village_notto__binary_nominal__15,Q95__Dislike_not_knowing_future__ordinal,LIN,0.27246034952707227
491,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q5__Age__continuous,LIN,-0.2720645297987508
492,Q88__Own_business_income_source__binary_nominal__2,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,-0.270967579782893
493,Q4__HasPhoneNumber__binary__1,Q84__Years_using_drip_irrigation__continuous,LIN,-0.26946139233971916
494,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__11,Q88__Own_business_income_source__binary_nominal__2,LIN,0.26940866120579193
495,Q88__Own_business_income_source__binary_nominal__2,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,0.2689918442741766
496,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__14,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,LIN,-0.2686450253224572
497,Q74__Practice_crop_rotation__binary_nominal__1,Q93__Trust_most_people__ordinal,LIN,0.26814140971731015
498,Q81__Sow_weather_self__binary_nominal__2,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,-0.2662725083288929
499,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,Q7__name_of_village_beer__binary_nominal__1,LIN,0.2658066202575187
500,Q82__Irrigation_drip__binary_nominal__1,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,-0.26578441995829283
501,Q80__Plow_weather_self__binary_nominal__2,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,-0.26409292854309013
502,Q74__Practice_manuring_Practice_crop_rotation__binary_nominal__3,Q93__Trust_most_people__ordinal,LIN,-0.2632331301249353
503,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q4__HasPhoneNumber__binary__1,LIN,-0.262944699617169
504,Q82__Irrigation_drip__binary_nominal__1,Q93__Trust_most_people__ordinal,LIN,-0.2627406408804861
505,Q7__name_of_village_beer__binary_nominal__1,Q85__Group_1__binary_nominal__1,LIN,0.26172322913904855
506,Q7__name_of_village_thionakh__binary_nominal__17,Q74__Practice_manuring_Practice_crop_rotation__binary_nominal__3,LIN,0.26162939354362885
507,Q69__Use_pesticide_or_herbicide__binary__1,Q74__Practice_crop_rotation__binary_nominal__1,LIN,0.25998103188584387
508,Q5__Age__continuous,Q0__Hope_total__continuous,LIN,-0.25967620125311686
509,Q85__Group_3__binary_nominal__3,Q85__Group_2__binary_nominal__2,LIN,-0.25929658851892456
510,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q85__Group_1__binary_nominal__1,LIN,0.2588721130846099
511,Q0__Has_Education_Yes_No__binary__1,Q0__AGR_PROD__continuous,LIN,-0.25729977686625316
512,Q5__Age__continuous,Q84__Years_using_drip_irrigation__continuous,LIN,-0.2571189565300263
513,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q82__irrigation_surface__binary_nominal__3,LIN,0.25623604427759666
514,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,LIN,-0.2558911106421593
515,Q6__Arrondissement_6__binary_nominal__3,Q85__Group_3__binary_nominal__3,LIN,0.25500042288940183
516,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,LIN,0.2548235806385904
517,Q89__Secondary_education__binary_nominal__3,Q89__Primary_education__binary_nominal__2,LIN,-0.2540042316296241
518,Q66__Seedlings_Bought_neighbor__binary_nominal__1,Q6__Arrondissement_3__binary_nominal__1,LIN,0.2533961517704055
519,Q95__Dislike_not_knowing_future__ordinal,Q1__Altitude__continuous,LIN,0.2526369537039912
520,Q4__HasPhoneNumber__binary__1,Q1__Altitude__continuous,LIN,-0.2524344381649382
521,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,0.24999008800527567
522,Q82__Irrigation_drip__binary_nominal__1,Q85__Group_3__binary_nominal__3,LIN,0.2494754029338872
523,Q80__Plow_weather_self__binary_nominal__2,Q82__irrigation_surface__binary_nominal__3,LIN,-0.2489826523167235
524,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q1__Altitude__continuous,LIN,0.2488969599807325
525,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q6__Arrondissement_3__binary_nominal__1,LIN,-0.24783208538724588
526,Q66__Seedlings_Selfprepared__binary_nominal__3,Q7__name_of_village_beer__binary_nominal__1,LIN,-0.2475299207766542
527,Q64__Seed_source_Selfprepared__binary_nominal__3,Q6__Arrondissement_3__binary_nominal__1,LIN,0.24726832939783297
528,Q7__name_of_village_beer__binary_nominal__1,Q63__CROP_Vegetables_3__binary_nominal__2,LIN,-0.24594407700715692
529,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q4__HasPhoneNumber__binary__1,LIN,0.24491744971301896
530,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,0.2447888021967035
531,Q64__Seed_source_Selfprepared__binary_nominal__3,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,LIN,0.24446632552631403
532,Q0__AGR_PROD__continuous,Q93__Trust_most_people__ordinal,LIN,-0.24438892772171764
533,Q66__Seedlings_Bought_neighbor__binary_nominal__1,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,LIN,0.24437958052855405
534,Q92__Current_loan_amount_XOF__continuous,Q0__Hope_total__continuous,LIN,0.24326256898984966
535,Q74__Practice_manuring_Practice_crop_rotation__binary_nominal__3,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,0.2424660395300528
536,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,LIN,-0.24244035564517352
537,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q4__HasPhoneNumber__binary__1,LIN,0.2415811496174536
538,Q65__Variety_Local__binary_nominal__2,Q7__name_of_village_ngay_ngay__binary_nominal__14,LIN,0.24157325441290106
539,Q66__Seedlings_Selfprepared__binary_nominal__3,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,LIN,-0.2415377992958018
540,Q7__name_of_village_beer__binary_nominal__1,Q63___CROP_Fruit_2_CROP_Vegetables_3__binary_nominal__1,LIN,0.2413959962834894
541,Q85__Group_6__binary_nominal__6,Q85__Group_2__binary_nominal__2,LIN,-0.24084453623789284
542,Q88__Own_business_income_source__binary_nominal__2,Q1__Altitude__continuous,LIN,0.2408352378139523
543,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,Q86__Sex_male__binary__1,LIN,-0.24030484684571568
544,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,-0.23994338099753093
545,Q80__Plow_weather_self__binary_nominal__2,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,LIN,0.23985006658431862
546,Q81__Sow_weather_self__binary_nominal__2,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,LIN,0.23925901503656236
547,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.23876560154475315
548,Q89__Secondary_education__binary_nominal__3,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,LIN,0.23855211544588115
549,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,Q89__Primary_education__binary_nominal__2,LIN,-0.2383398158832941
550,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q82__irrigation_surface__binary_nominal__3,LIN,0.2369533299242686
551,Q74__Practice_crop_rotation__binary_nominal__1,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,-0.23577521483594718
552,Q84__Years_using_drip_irrigation__continuous,Q0__Hope_total__continuous,LIN,0.23520351953074634
553,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,Q89__Primary_education__binary_nominal__2,LIN,-0.2337550503735971
554,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,Q6__Arrondissement_3__binary_nominal__1,LIN,0.23271517713764509
555,Q89__Other_education__binary_nominal__1,Q89__Primary_education__binary_nominal__2,LIN,-0.23176378926505223
556,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q5__Age__continuous,LIN,-0.23121791293487856
557,Q89__Primary_education__binary_nominal__2,Q84__Years_using_drip_irrigation__continuous,LIN,0.23056990242426217
558,Q67__Fertilizer_Manure__binary_nominal__2,Q74__Practice_crop_rotation__binary_nominal__1,LIN,-0.23044408005621728
559,Q85__Group_2__binary_nominal__2,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,LIN,0.22929652558446664
560,Q67__Fertilizer_Chemical__binary_nominal__1,Q74__Practice_crop_rotation__binary_nominal__1,LIN,0.2290343604342852
561,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q88__Own_business_income_source__binary_nominal__2,LIN,0.22792263769262758
562,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,LIN,-0.2272671606961734
563,Q64__Seed_source_Selfprepared__binary_nominal__3,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.22719527075629486
564,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,LIN,-0.2266915463045275
565,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,LIN,0.22625777171849595
566,Q65__Variety_Imported__binary_nominal__1,Q64__Seed_source_Selfprepared__binary_nominal__3,LIN,-0.2255452298584071
567,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__14,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,LIN,-0.22546044159243372
568,Q7__name_of_village_beer__binary_nominal__1,Q82__irrigation_surface__binary_nominal__3,LIN,0.2249363188214
569,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q82__irrigation_surface__binary_nominal__3,LIN,0.2249066465043098
570,Q85__Group_3__binary_nominal__3,Q82__irrigation_surface__binary_nominal__3,LIN,-0.22442524220052182
571,Q7__name_of_village_notto__binary_nominal__15,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,0.22406339153127194
572,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q95__Dislike_not_knowing_future__ordinal,LIN,0.2239180881309655
573,Q88__Own_business_income_source__binary_nominal__2,Q6__Arrondissement_4__binary_nominal__2,LIN,0.22333326455037117
574,Q66__Seedlings_Bought_neighbor__binary_nominal__1,Q7__name_of_village_beer__binary_nominal__1,LIN,0.22198109527318244
575,Q7__name_of_village_notto__binary_nominal__15,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,-0.22160586970262489
576,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,LIN,-0.2214497990637759
577,Q81__Sow_weather_self__binary_nominal__2,Q82__irrigation_surface__binary_nominal__3,LIN,-0.2204073665163172
578,Q0__AGR_PROD__continuous,Q1__Altitude__continuous,LIN,-0.2197926825612432
579,Q86__Sex_male__binary__1,Q5__Age__continuous,LIN,-0.21943665813385305
580,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q89__Secondary_education__binary_nominal__3,LIN,0.2189192154646817
581,Q66__Seedlings_Bought_neighbor__binary_nominal__1,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,LIN,0.21854238336025053
582,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q4__HasPhoneNumber__binary__1,LIN,-0.21592377609833208
583,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,LIN,-0.21582295356667058
584,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q0__Has_Education_Yes_No__binary__1,LIN,0.215299682018586
585,Q4__HasPhoneNumber__binary__1,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,0.21508638601125582
586,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q7__name_of_village_beer__binary_nominal__1,LIN,-0.21426075523264987
587,Q82__Irrigation_drip__binary_nominal__1,Q85__Group_1__binary_nominal__1,LIN,-0.21378518894217685
588,Q80__Plow_weather_self__binary_nominal__2,Q5__Age__continuous,LIN,-0.21200311261943924
589,Q81__Sow_weather_self__binary_nominal__2,Q4__HasPhoneNumber__binary__1,LIN,-0.21176626520770866
590,Q89__Secondary_education__binary_nominal__3,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.21070275291009294
591,Q7__name_of_village_notto__binary_nominal__15,Q82__irrigation_surface__binary_nominal__3,LIN,0.21003242965377475
592,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,-0.20924725796180346
593,Q80__Plow_weather_self__binary_nominal__2,Q4__HasPhoneNumber__binary__1,LIN,-0.20833350771811163
594,Q66__Seedlings_Selfprepared__binary_nominal__3,Q82__irrigation_surface__binary_nominal__3,LIN,0.2080229928251709
595,Q6__Arrondissement_3__binary_nominal__1,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,-0.20775336838304378
596,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,-0.20775336838304378
597,Q80__Plow_weather_self__binary_nominal__2,Q95__Dislike_not_knowing_future__ordinal,LIN,0.205479769973672
598,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q7__name_of_village_notto__binary_nominal__15,LIN,-0.20510236537437673
599,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,LIN,-0.20496054119655552
600,Q81__Sow_weather_self__binary_nominal__2,Q95__Dislike_not_knowing_future__ordinal,LIN,0.20448608886494665
601,Q66__Seedlings_Selfprepared__binary_nominal__3,Q6__Arrondissement_3__binary_nominal__1,LIN,-0.20310654288646093
602,Q0__AGR_PROD__continuous,Q92__Current_loan_amount_XOF__continuous,LIN,0.20299013463041662
603,Q89__Secondary_education__binary_nominal__3,Q81__Sow_weather_self__binary_nominal__2,LIN,0.2019942790906227
604,Q7__name_of_village_beer__binary_nominal__1,Q7__name_of_village_notto__binary_nominal__15,LIN,-0.20168447688044142
605,Q6__Arrondissement_3__binary_nominal__1,Q63__CROP_Vegetables_3__binary_nominal__2,LIN,0.20142644007406302
606,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q63__CROP_Vegetables_3__binary_nominal__2,LIN,0.20142644007406302
607,Q89__Secondary_education__binary_nominal__3,Q80__Plow_weather_self__binary_nominal__2,LIN,0.2011144388676302
608,Q64__Seed_source_Selfprepared__binary_nominal__3,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,-0.20081724651065394
609,Q4__HasPhoneNumber__binary__1,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,0.20045502796472167
610,Q89__Secondary_education__binary_nominal__3,Q85__Group_2__binary_nominal__2,LIN,-0.19998287324597439
611,Q6__Arrondissement_3__binary_nominal__1,Q7__name_of_village_notto__binary_nominal__15,LIN,-0.1994523372144979
612,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q7__name_of_village_notto__binary_nominal__15,LIN,-0.1994523372144979
613,Q81__Sow_weather_self__binary_nominal__2,Q0__Has_Education_Yes_No__binary__1,LIN,0.1993548710519465
614,Q80__Plow_weather_self__binary_nominal__2,Q0__Has_Education_Yes_No__binary__1,LIN,0.19932053792361343
615,Q4__HasPhoneNumber__binary__1,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,-0.19907039416607017
